total_logons,unique_devices_logon,weekend_logons,after_hours_logons,avg_logon_hour,std_logon_hour,total_emails_sent,unique_recipients,avg_email_size,total_email_size,max_email_size,after_hours_emails,total_file_ops,unique_files,unique_devices_file,files_to_removable,files_from_removable,after_hours_file_ops,total_device_events,unique_devices_used,accessed_decoy
181,5,37,30,13.259668508287293,4.248395501121241,116,64,846156.3275862068,98154134,5668496,0,165.0,78.0,1.0,50.0,96.0,0.0,69.0,1.0,1
138,2,0,0,12.014492753623188,3.410985916608975,31,22,662853.6451612903,20548463,7263379,0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,52,13.030927835051546,5.587287669804968,341,187,525904.7448680352,179333518,8937119,1,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
161,1,27,59,11.105590062111801,3.483178298034802,335,185,539848.5194029851,180849254,9386855,37,25.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1
137,2,0,49,11.554744525547445,3.8652290625927614,273,150,468155.68498168496,127806502,6212997,15,333.0,153.0,1.0,102.0,181.0,7.0,134.0,1.0,1
97,1,0,51,12.463917525773196,5.551016903216366,277,184,285820.3429602888,79172235,8685929,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,7,0,57,11.408163265306122,4.06413498528793,278,145,491999.7086330935,136775919,7420753,5,100.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,1
144,1,0,31,12.090277777777779,4.2424976059257755,274,152,251632.6386861314,68947343,7662990,9,47.0,29.0,1.0,12.0,29.0,0.0,44.0,1.0,1
97,1,0,0,12.45360824742268,4.52313639929175,31,22,293282.48387096776,9091757,2906662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,21,11.041237113402062,3.558784687728136,92,71,741407.25,68209467,6149611,0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,279,180,352606.17921146954,98377124,7059466,0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
105,1,0,57,11.447619047619048,5.201665695460063,30,19,655276.5333333333,19658296,4501069,1,66.0,34.0,1.0,26.0,30.0,0.0,148.0,1.0,1
195,21,26,28,11.558974358974359,3.2523360318834835,33,22,848181.9393939395,27990004,7225482,0,30.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,35,13.413533834586467,4.424668827786884,279,170,602944.9892473118,168221652,10408748,3,672.0,250.0,1.0,223.0,388.0,0.0,387.0,1.0,1
399,149,0,233,12.30576441102757,7.45214156630548,300,161,623835.29,187150587,10140590,0,663.0,282.0,127.0,182.0,349.0,456.0,370.0,179.0,1
201,9,52,0,12.751243781094526,3.8089120422075418,128,103,622887.796875,79729638,8292023,0,100.0,31.0,1.0,7.0,20.0,0.0,71.0,1.0,1
97,1,0,22,12.597938144329897,5.147126613085598,31,23,376578.5483870968,11673935,3135191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,9.958762886597938,4.0205656882593335,537,333,422727.4134078212,227004621,8100883,105,12.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,278,177,203246.20143884892,56502444,11935234,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,22,12.484536082474227,5.035526706276315,31,22,625542.3548387097,19391813,5163980,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,12.010309278350515,4.576877677888116,274,171,316233.54379562044,86647991,6141553,1,13.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,26,11.948453608247423,4.576596110513018,31,29,573233.5483870967,17770240,4372180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,16,0,0,12.175757575757576,3.6758133580625607,451,227,727975.8093126386,328317090,10874787,0,239.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.97938144329897,4.546013320856205,275,172,214382.4690909091,58955179,3784982,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,47,12.958762886597938,5.535712702107554,31,25,455581.5806451613,14123029,6066491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,19,0,23,12.421052631578947,4.423097992727444,28,22,491234.28571428574,13754560,3709562,0,611.0,248.0,1.0,200.0,349.0,0.0,394.0,1.0,1
97,1,0,49,11.948453608247423,5.025707110324166,269,173,274121.22304832714,73738609,9139598,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,3,0,23,11.280575539568344,3.1231458893340243,89,56,111226.77528089887,9899183,2470831,0,528.0,144.0,1.0,173.0,318.0,22.0,48.0,1.0,1
97,1,0,26,11.948453608247423,4.576596110513019,85,60,215442.10588235295,18312579,6271427,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189,20,17,0,12.698412698412698,3.5950686702297747,511,337,489476.2778864971,250122378,8254606,0,112.0,46.0,1.0,23.0,46.0,0.0,59.0,1.0,1
42,1,0,0,13.0,5.060608273474739,188,127,394825.84574468085,74227259,6025420,0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,273,169,518403.8168498168,141524242,9881493,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
166,18,0,0,12.487951807228916,3.6059512287786224,31,22,1219605.0322580645,37807756,7383308,0,708.0,251.0,1.0,247.0,395.0,0.0,259.0,1.0,1
97,1,0,20,11.969072164948454,4.473192391550055,422,246,326927.3886255924,137963358,7728348,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,4,0,24,11.97163120567376,3.8765656052220607,276,136,492954.10507246375,136055333,8623056,2,90.0,50.0,1.0,27.0,41.0,0.0,54.0,1.0,1
97,1,0,49,10.969072164948454,4.032300853336877,420,237,316545.78571428574,132949230,6554107,14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,31,22,486044.67741935485,15067385,3363960,1,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,271,137,410200.1918819188,111164252,7979455,0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
151,4,11,25,12.099337748344372,3.879441483663024,99,56,633494.505050505,62715956,3774219,2,339.0,168.0,1.0,105.0,146.0,6.0,144.0,1.0,1
97,1,0,0,12.948453608247423,5.025707110324166,89,65,371770.98876404495,33087618,5285157,0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
130,1,0,48,13.253846153846155,4.810053326045742,278,149,627092.4568345323,174331703,4379961,22,144.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1
171,1,38,59,12.748538011695906,4.731737110756612,340,148,585523.9676470588,199078149,7467468,5,197.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,555,375,600150.2882882883,333083410,8798783,0,44.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,30,24,939659.2333333333,28189777,6308124,0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
165,18,0,53,11.812121212121212,4.077881861091972,545,282,494342.59449541284,269416714,7303246,59,39.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,1
101,3,0,49,11.891089108910892,4.9414592785917195,30,27,551626.3333333334,16548790,5957994,0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
115,1,18,29,12.0,4.586402481171735,502,271,314816.80876494024,158038038,4896063,17,57.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,10.969072164948454,4.032300853336877,29,20,404171.3448275862,11720969,2802642,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.958762886597938,5.514974927740674,452,289,584687.2013274336,264278615,8344247,31,32.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
133,1,0,48,14.390977443609023,4.72073855685894,336,229,640333.1726190476,215151946,9092741,75,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
173,19,0,20,12.445086705202312,3.9888859577956035,457,303,506998.45951859956,231698296,9284063,3,210.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,88,63,308629.5227272727,27159398,4403417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,11.958762886597938,4.0205656882593335,28,20,167643.85714285713,4694028,2745433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,93,62,343587.44086021505,31953632,3841732,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,22,12.505154639175258,5.056191978118278,29,20,690435.1724137932,20022620,4906254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,24,11.989690721649485,4.576877677888116,89,68,170380.39325842698,15163855,2171787,2,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
155,1,1,15,12.245161290322581,4.148762819005439,92,58,564798.0760869565,51961423,3801471,0,363.0,169.0,1.0,108.0,206.0,14.0,261.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,278,162,356195.4892086331,99022346,6168154,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,12.525773195876289,5.097165845482899,447,280,426453.77852348995,190624839,8869879,11,19.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
118,12,0,0,13.0,3.721042037676254,267,149,328479.22097378277,87703952,6842517,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,262,163,396824.8969465649,103968123,8303306,0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,87,69,152749.5747126437,13289213,2912274,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,278,164,537740.3417266187,149491815,7431918,27,13.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,0,12.484536082474227,4.557762156616849,462,287,254605.54761904763,117627763,7283770,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,1,0,49,12.162962962962963,4.741382453804468,274,177,279712.3686131387,76641189,7089679,25,566.0,175.0,1.0,182.0,331.0,23.0,57.0,1.0,1
97,1,0,49,11.948453608247423,5.025707110324166,463,287,325174.55507559393,150555819,6579136,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,277,142,301434.3826714801,83497324,6508151,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,22,12.505154639175258,5.05619197811828,277,172,247231.73285198555,68483190,6398335,1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
167,15,4,58,11.245508982035927,4.136914434038657,31,23,503233.6451612903,15600243,2180562,3,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,332,152,318570.9337349398,105765550,7520860,25,102.0,75.0,1.0,38.0,55.0,9.0,1034.0,1.0,1
132,1,0,48,13.166666666666666,4.774561514844381,31,24,416239.03225806454,12903410,3199612,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
199,17,41,31,12.115577889447236,3.7954928803465267,345,223,499866.9072463768,172454083,4483347,3,49.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.969072164948454,5.048625242428672,30,22,211303.0,6339090,3897952,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,127,0,202,13.405099150141643,7.309915203915623,337,214,254906.64985163204,85903541,10140590,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,17,0,0,13.596385542168674,3.6713120694191117,256,137,384891.84375,98532312,7033296,0,388.0,162.0,1.0,122.0,223.0,0.0,141.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,271,161,515152.0110701107,139606195,9944210,15,8.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1
99,2,0,26,12.525252525252526,5.0635621774968085,273,143,344399.53846153844,94021074,7101074,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
143,1,0,56,11.153846153846153,4.289370570568325,31,24,465983.4516129032,14445487,4739835,1,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
130,1,0,49,11.03076923076923,3.5128522864821425,274,130,462173.1678832117,126635448,6252604,63,13.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,273,170,477486.9413919414,130353935,7810279,23,17.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,1
103,4,0,49,12.728155339805825,5.48651497435925,273,179,263459.16117216117,71924351,7649985,11,96.0,57.0,1.0,30.0,49.0,3.0,1122.0,1.0,1
97,1,0,23,11.54639175257732,4.107971464514403,277,182,343188.083032491,95063099,5707695,0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,270,167,405799.68518518517,109565915,8439292,44,21.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,268,173,248428.76119402985,66578908,9032685,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.948453608247423,5.025707110324166,270,166,422052.3222222222,113954127,9910689,13,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.989690721649485,5.5254993088121775,269,165,213813.35687732341,57515793,8020036,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,22,12.505154639175258,5.056191978118278,340,217,158533.75294117647,53901476,7348753,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,3,12.97938144329897,5.060013548737006,267,178,591737.8202247191,157993998,9616234,0,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.474226804123711,4.0365331234064445,269,174,692572.7063197026,186302058,9789660,14,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
135,1,0,97,12.548148148148147,5.165497647665477,330,209,412124.403030303,136001053,11683631,54,23.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,25,11.969072164948454,4.576783824021111,31,24,229824.4516129032,7124558,3153642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,3,40,0,11.893617021276595,3.9887379451571867,403,199,341963.82630272955,137811422,8521282,0,529.0,368.0,1.0,238.0,206.0,0.0,1646.0,1.0,1
121,1,4,23,10.933884297520661,4.920595386045071,31,24,511150.5806451613,15845668,3081711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.958762886597938,4.0205656882593335,277,162,354306.5162454874,98142905,11463609,22,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,276,177,216164.98188405798,59661535,7109488,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.948453608247423,5.025707110324166,278,151,313026.809352518,87021453,7425199,5,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
422,142,0,220,13.030805687203792,7.080232346870282,340,227,574849.8823529412,195448960,6612986,0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
119,12,0,21,11.731092436974789,3.7658084395315967,267,92,342168.3183520599,91358941,7381725,12,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
115,1,3,67,12.530434782608696,6.3816097335830575,277,190,246403.80505415163,68253854,5354127,33,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,266,175,446539.34962406015,118779467,9611811,0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,24,11.474226804123711,4.057125376793778,266,170,275800.93984962406,73363050,8315845,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
183,15,24,27,12.46448087431694,4.145379478435792,490,275,460211.78571428574,225503775,7979728,17,22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1
130,1,0,49,11.446153846153846,3.931706808214504,277,159,500985.5559566787,138772999,8010400,39,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,92,68,567378.0652173914,52198782,4114406,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,24,13.484536082474227,5.014797690464557,263,157,339246.6958174905,89221881,7139345,0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,49,11.462686567164178,3.8907190831166387,272,175,641611.7022058824,174518383,7548661,30,157.0,75.0,1.0,42.0,73.0,2.0,134.0,1.0,1
121,5,1,16,12.561983471074381,5.569100109807495,277,176,310240.5342960289,85936628,6107597,0,38.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,279,182,413049.164874552,115240717,8811936,0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.484536082474227,4.046895420313616,275,178,440507.05454545456,121139440,9020615,2,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,24,11.525773195876289,4.108154450564234,271,157,467818.75276752765,126778882,8763964,2,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
202,17,37,94,13.306930693069306,4.964034978604048,38,28,1110995.9736842106,42217847,4930592,6,43.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
142,5,0,0,12.711267605633802,4.245282715218698,276,143,459975.25,126953169,7439134,0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,279,182,484886.7347670251,135283399,7227589,0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
182,9,25,39,12.038461538461538,4.339673568464912,307,151,577417.6091205212,177267206,8019304,1,465.0,185.0,1.0,108.0,167.0,8.0,142.0,1.0,1
97,1,0,49,11.948453608247423,5.025707110324166,271,157,287129.0184501845,77811964,9522248,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.958762886597938,4.0205656882593335,434,263,414202.23041474656,179763768,8810042,25,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
140,3,0,0,13.007142857142858,4.289012947727711,465,234,569289.0688172043,264719417,10194474,0,49.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,20,12.54639175257732,5.0559795839446,279,168,146906.19713261648,40986829,7499852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,8,0,30,11.763975155279503,4.310619920542622,448,236,359652.86160714284,161124482,9726444,0,62.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,276,132,318900.84057971014,88016632,4640821,14,16.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1
138,1,0,49,11.181159420289855,3.428594884133899,268,161,502873.9141791045,134770209,6499037,13,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,22,12.484536082474227,5.035526706276316,89,62,343863.797752809,30603878,5265039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,93,69,170358.13978494622,15843307,2221928,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,1,0,49,11.940740740740742,4.3137457542468844,263,176,497451.57034220535,130829763,8392790,10,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,93,73,218171.59139784946,20289958,2006683,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,19,12.556701030927835,5.045561316983119,265,162,182445.84528301886,48348149,7346030,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,273,171,643663.4725274725,175720128,8046747,20,31.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,47,13.02061855670103,5.535829095995354,279,142,429399.58781362005,119802485,7396917,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.463917525773196,4.5347313768065485,267,180,269858.06741573033,72052104,7109488,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,4,0,44,12.385245901639344,4.726305357859019,279,152,473031.63082437275,131975825,6099905,6,30.0,21.0,1.0,9.0,13.0,1.0,36.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,277,178,292073.8086642599,80904445,8650377,46,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
221,25,47,64,11.42081447963801,3.5991566268386626,348,161,581419.1695402298,202333871,6981755,10,68.0,41.0,1.0,18.0,31.0,1.0,171.0,1.0,1
133,9,2,68,10.609022556390977,4.583955197150965,487,234,309636.6776180698,150793062,9289364,12,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,31,23,343855.87096774194,10659532,2326214,1,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,21,11.515463917525773,4.036586331248471,278,190,415029.5179856115,115378206,9513086,3,16.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,30,25,637977.1666666666,19139315,6143202,3,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,20,11.649253731343284,3.507794677435685,92,72,450601.23913043475,41455314,6959874,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,18,11.628865979381443,4.085848513540532,274,170,383149.79562043794,104983044,8448859,4,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
375,138,0,230,13.021333333333333,7.425535745329714,327,207,319418.5474006116,104449865,4628298,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,1,0,0,13.180451127819548,3.4659263191082634,279,183,568816.5125448029,158699807,5584176,0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,22,12.030927835051546,4.576783824021111,31,23,412241.3548387097,12779482,4014559,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,50,12.26865671641791,4.748033513168647,270,171,384017.52222222224,103684731,8784019,8,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,279,201,214656.31899641576,59889113,7024436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,6,0,24,12.275229357798166,4.889276928349743,31,20,589757.0645161291,18282469,3835730,0,192.0,105.0,1.0,63.0,105.0,0.0,148.0,1.0,1
138,3,0,24,12.057971014492754,3.9147262975277304,276,145,634928.4528985508,175240253,9114056,2,129.0,66.0,1.0,32.0,63.0,0.0,120.0,1.0,1
132,1,0,0,12.863636363636363,4.341830491789258,274,138,522530.1678832117,143173266,6351911,0,117.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1
90,1,0,45,12.0,5.028011423654932,454,295,426494.37444933923,193628446,9910139,25,19.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1
105,1,0,57,11.2,4.962164540105146,92,60,241941.70652173914,22258637,5585517,15,20.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,1
435,150,0,261,11.420689655172414,7.42892804336603,333,207,396900.94894894894,132168016,7332396,1,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,274,182,322932.12773722626,88483403,5111996,11,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.515463917525773,5.025172886872186,271,184,418028.9741697417,113285852,6599143,30,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,20,12.02061855670103,4.525343866868248,279,181,415888.5053763441,116032893,7662990,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,5,0,51,11.778571428571428,3.9658032057584123,279,142,389906.3512544803,108783872,6869140,21,61.0,38.0,1.0,15.0,28.0,1.0,54.0,1.0,1
97,1,0,97,12.938144329896907,6.030848532389,268,155,230243.92537313432,61705372,7940499,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.45360824742268,4.52313639929175,270,166,322139.9222222222,86977779,6287410,0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,93,64,204336.8494623656,19003327,5212330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,8,0,51,11.445945945945946,4.625107145342887,420,220,322241.3714285714,135341376,7798245,90,145.0,64.0,1.0,38.0,32.0,19.0,54.0,1.0,1
162,17,0,51,11.333333333333334,3.6864701425348945,309,200,468366.6148867314,144725284,10600544,30,78.0,38.0,1.0,25.0,36.0,5.0,131.0,1.0,1
97,1,0,0,12.45360824742268,4.52313639929175,30,24,938662.1666666666,28159865,7233336,0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
131,1,0,25,12.358778625954198,4.444648817640718,266,175,471808.5037593985,125501062,7139345,4,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,24,12.484536082474227,5.076730825668096,451,276,221613.35254988912,99947622,9319747,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,97,12.969072164948454,6.064675053550243,30,26,901479.5333333333,27044386,5769307,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,97,12.958762886597938,6.053438289127504,31,24,916108.9032258064,28399376,5769307,5,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,50,12.45360824742268,5.539668722339324,269,126,370145.3717472119,99569105,8991553,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,4,0,49,12.295774647887324,4.647562821071557,30,21,897392.0666666667,26921762,3317344,2,220.0,156.0,1.0,69.0,116.0,13.0,1128.0,1.0,1
97,1,0,97,12.948453608247423,6.042162854372836,31,27,362870.67741935485,11248991,3767129,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164,1,40,58,12.012195121951219,4.252733231364739,43,28,473282.0232558139,20351127,3672333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,274,179,251660.5510948905,68954991,7005992,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
113,9,0,49,11.495575221238939,4.249209787472485,30,23,494897.3333333333,14846920,3422141,0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
127,1,30,64,10.472440944881889,4.526512325816703,1050,517,472700.0819047619,496335086,11809246,178,298.0,18.0,1.0,0.0,0.0,80.0,0.0,0.0,1
44,1,0,34,13.522727272727273,6.1587096064771005,22,16,336127.54545454547,7394806,3785626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164,1,27,59,11.46951219512195,3.856989163163197,508,216,599191.375984252,304389219,8828960,66,23.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,49,11.958762886597938,5.037189870050718,31,21,584038.1612903225,18105183,2857972,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
